id;name;lat;lon;city;address;website;description;image_url;google_place_id;google_rating;google_user_ratings_total;google_editorial_summary
gym_000404;Källtorpsskolans utegym;59.4546366;17.810654;Kalhäll;Källtorpsvägen, Kallhäll, Villastaden, Järfälla kommun, Stockholms län, 176 72, Sverige;https://www.jarfalla.se/fritidochkultur/idrottochmotion/utegym.4.7f4e632514d7659827a2562.html;;;;;;
gym_000405;Kalmars utegym;56.6656199;16.3436476;Kalmar;Lorensbergsgatan 1, 392 54 Kalmar;;;;ChIJF7s4nJHRV0YRbJog06BtHBQ;4.9;59;
gym_000406;Kämpetorpsskolans utegym;59.284467;17.996426;Stockholm;Kedjevägen 59 (Medaljonggatan), 12641, Hägersten;https://motionera.stockholm/hitta-utegym/utegym/kampetorpsskolans-utegym;Invid Kämpetorpsskolan och Kämpetorpshallarna finns ett utegym. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/d8dfd746-0499-400a-a409-13e2c2243340.jpeg;;;;
gym_000407;Kanaans utegym;59.348633;17.858525;Stockholm;Kanaans väg 73, 16844, Bromma;https://motionera.stockholm/hitta-utegym/utegym/kanaans-utegym;Välkommen att träna på ett mindre utegym vid Mälarens kant i Grimsta naturreservat, ett stenkast från Kanaans strandbad. Här kan du till exempel träna mage, rygg, armar och axlar. Klicka på Mina favoriter för att jämföra dina sparade verksamheter. Utegymmet hittar du vid kanotklubbens lokaler vid första entrén till Kanaanbadet. Här finns träningsredskap för pull-up, sit-up och chest. Underlaget är av bark. Vill du springa i samband med träningen så finns Grimsta motionsspår på andra sidan badet.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/6268cc39-7488-4159-893a-6ac2e24119ed.jpeg;;;;
gym_000408;Kanalparkens utegym;65.5934726;22.1712403;Luleå;Backgatan 60, 974 44 Luleå;;Armgång. Axelpress, två maskiner. Bicepscurl (saknade skylt), två maskiner. Bröstpress, två maskiner. Chins. Låga chins. Liggande rodd, två maskiner. Situps. Stolpe/gummiband (stolpar med metallöglor i olika höjd, för övningar att genomföra med medtaget gummiband), tre stolpar;;ChIJieBUOHFlf0YRI_Wq-5DF9ho;5.0;3;
gym_000409;Karbys utegym;59.5597408;18.2164834;Karby;Össeby IP, Alvägen, Karby, Vallentuna kommun, Stockholms län, 186 70, Sverige;https://www.naturkartan.se/sv/stockholms-lan/osseby-idrottsplats-utegym;;;;;;
gym_000410;Käringöns utegym;58.110729;11.364587;Käringön;Käringöns festplats;;Käringön har ett utegym bredvid Käringens festplats. Använd den på platsen anvisade Swish-koden för att få träna där.;;;;;
gym_000411;Karl Johanstorgets näridrottsplats;57.6945095852364;11.92756006107324;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=3734;Näridrottsplatsen är stängd. Karl Johanstorgets bollplan är sliten och ska få nytt konstgräs. I samband med byte av konstgräs kommer planen att förlängas och sträcka sig över bollbingens yta. Detta innebär att bollbingen kommer försvinna och området får istället en större konstgräsplan som kan bokas av föreningar och skola och användas av allmänhet övrig tid. Närmaste hållplats: Kaptensgatan.;;ChIJdVsMOzbzT0YRXXFPjzOcBB8;;;
gym_000412;Karlby utegym;57.7152449;16.507368;Karlby;Karlbyvägen, Karlby, Gunnebo, Västerviks kommun, Kalmar län, 593 96, Sverige;;;;ChIJj8UuIt1BWEYRcrn_csHxGss;;;
gym_000413;Karlsborgs utegym;58.5346304;14.5094831;Karlsborg;Strandvägen, Karlsborgs distrikt, Karlsborg, Karlsborgs kommun, Västra Götalands län, 546 31, Sverige;https://karlsborg.se/kultur--fritid/friluftsliv-och-motion/utegym/utegym-centrala-karlsborg-strandvagen/;;;ChIJ_2P16za7W0YRs2ZYeTgy1Ko;4.4;81;
gym_000414;Karlsogas utegym;59.3216244;14.5289141;Karlskoga;Aggerud, 691 41 Karlskoga;;;;ChIJYehrqBeKXEYRmqTuxMPMllU;4.3;19;
gym_000415;Karlstads Universitets utegym;59.4045247;13.5820417;Karlstad;Universitetsgatan 2, 656 28 Karlstad;;;;ChIJo73BcdKxXEYRULetz7-LkIQ;3.7;89;
gym_000416;Karnas Backe;55.85365895490516;13.675301943650487;Hörby;Videgatan 1, 242 35 Hörby;;;;ChIJX8Xaqnv0U0YRfY3r9bsPOfw;4.5;132;
gym_000417;Kärra Centrumparken (utegym 2174);57.795722940702454;11.986835052236346;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6948;Utegymmet ligger i Stuxbergsparken och i anslutning till en gångväg. Gymmets markytor är anpassade för att det ska bli lättare för dig som behöver kunna komma fram med rullstol eller barnvagn. Gymutrustningen består endast av fasta redskap. Övningar : armgång, pullups, bålövningar, step-up, stretch-stolpe för egna gummiband samt armhäv/dips. Det kommer även att bli ny belysning på platsen. Närmaste hållplats : Elisedal Utegymmet ligger i Stuxbergsparken och i anslutning till en gångväg. Gymmets markytor är anpassade för att det ska bli lättare för dig som behöver kunna komma fram med rullstol eller barnvagn. Gymutrustningen består endast av fasta redskap. Övningar : armgång, pullups, bålövningar, step-up, stretch-stolpe för egna gummiband samt armhäv/dips. Det kommer även att bli ny belysning på platsen. ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/621f4a0cb10a7b0b2d5d11e7_62989f156b2555335dd617ae_large.jpg;ChIJt9fXIqT1T0YRH2AKBFPfVYM;;;
gym_000418;Kärra Parks näridrottsplats;57.79577490991785;11.987337972965628;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=3737;Här finns skejtramp, bollbinge, basket- och beachvolleybollplan. Även gräsplan för fotboll, löparbana och längdhoppsgrop. Lekplats med gungor och klätternät. Närmaste hållplats: Lillekärr Norra. Här finns skejtramp, bollbinge, basket- och beachvolleybollplan. Även gräsplan för fotboll, löparbana och längdhoppsgrop. Lekplats med gungor och klätternät.;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a301cfc4d247cca9f24d_621e274ab10a7b0b2d08a565_large.jpg;;;;
gym_000419;Kärrahöjdsvägens utegym;57.6329206;12.0237824;Mölndal;Kärrahöjdsvägen, Kärra, Åby, Mölndal, Mölndals kommun, Västra Götalands län, 431 50, Sverige;;;;ChIJHSzKSRzyT0YR4rdPUbOcZCI;3.9;16;
gym_000420;Kärrstorps utegym;55.9028643;13.3839192;Stehag;Bygdegårdsvägen 9, 241 74 Stehag;;;;;;;
gym_000421;Kärrtorps Utegym;59.285643;18.1254844;Stockholm;Kärrtorpsvägen, 121 55 Stockholm;;;;ChIJuyRUHUV4X0YREWP7Jf01als;4.1;34;
gym_000422;Kärrtorps utegym;59.286325;18.123132;Stockholm;Kärrtorpsvägen 5D, 12155, Johanneshov;https://motionera.stockholm/hitta-utegym/utegym/karrtorps-utegym;Ett komplett utegym som ni hittar mellan isrinken och motionsspåret. Det är ett lättare gym, stockarna är alltså aningen lättare än de på våra normala utegym. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/73e8f985-85af-4628-a456-3aa7a72027b5.jpeg;;;;
gym_000423;Kärrtorpsparkens utegym;59.287561;18.106723;Stockholm;Kärrtorpsparken, 12154, Johanneshov;https://motionera.stockholm/hitta-utegym/utegym/karrtorpsparkens-utegym;Utegymmet ligger i Kärrtorpsparken nära Kärrtorpsvägen. Redskap finns för knäböj, benpress, bänkpress, bicepscurl, tricepspress, hinderfri ryggdrag, hinderfri axelpress samt core rack. Klicka på Mina favoriter för att jämföra dina sparade verksamheter. Utegymmet är tillgängligt för alla, öppet årets alla dagar och det är gratis att använda. Vikterna är lätta att justera så att utrustningen passar alla åldrar.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/402b42a0-4ad1-4f47-9590-552fff766b1d.jpg;;;;
gym_000424;Kärsby utegym;59.2458694;17.8027125;Norsborg;Kärsbyvägen 1, 145 71 Norsborg;;;;;;;
gym_000425;Kårsta utegym;59.6566856;18.273238;Vallentuna;186 60 Vallentuna;;;;ChIJL7-tVViTX0YRaOLxH1ffmNs;2.0;1;
gym_000426;Kastanjealléns utegym;57.64802106979981;11.895364347377887;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=3939;Här finns bollbinge, fotbollsplan och boulebana. Också tre utomhusmotionsredskap. Här finns rutor för storschack på marken samt schackbord i granit. Även kompisgunga och klätternät. Närmaste hållplats: Skattegårdsvägen eller Smaragdgatan. Här finns bollbinge, fotbollsplan och boulebana. Också tre utomhusmotionsredskap. Här finns rutor för storschack på marken samt schackbord i granit. Även kompisgunga och klätternät. Närmaste hållplats: Skattegårdsvägen eller Smaragdgatan. ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a2e8cfc4d247cca9dd44_621e271ab10a7b0b2d08a1bd_large.jpg;EilLYXN0YW5qZWFsbMOpbiwgVsOkc3RyYSBGcsO2bHVuZGEsIFN3ZWRlbiIuKiwKFAoSCU30zp-08k9GEVsNcr6oqTN0EhQKEgkl6yQJ0IxPRhEFgB17GKrfFw;;;
gym_000427;Kastvallens utegym;60.6835776;17.2466125;Gävle;Rudsjöstrand, Rudsjö, Gävle, Gävle kommun, Gävleborgs län, 804 23, Sverige;;;;;;;
gym_000428;Kavås utegym;57.6663846;11.920432;Göteborg;Barytongatan 8, 421 38 Västra Frölunda;;;;;;;
gym_000429;Kävlinges utegym;55.7918219;13.1071575;Kävlinge;Annelundsgatan, 244 30 Kävlinge;;;;ChIJ8yshFbm-U0YRzJqWDU93fNo;3.6;8;
gym_000430;Kebne Utegym;55.8841118;12.8122731;;;;;;ChIJOVxJ7Qy1U0YRFbh7dGGpDoc;;;
gym_000431;KI Campus Solna utegym;59.3482142;18.0258287;Solna;Nobels väg, Karlberg, Solna Kyrkby, Solna, Solna kommun, Stockholms län, 171 64, Sverige;;;;;;;
gym_000432;Kilenegårdens utegym;59.3132456;13.5567138;Hammarö;Kilenevägen 41, 663 42 Hammarö;;;;ChIJ36gIlSuuXEYRWxIlpTHXvvU;4.6;347;
gym_000433;Kiviks utegym;55.6878966;14.2252546;;Kiviks Gym, Tittutvägen, Kivik, Simrishamns kommun, Skåne län, 277 30, Sverige;;;;;;;
gym_000434;Klackparkens utegym;59.287444;18.009627;Stockholm;Klackvägen 7, 12639, Hägersten;https://motionera.stockholm/hitta-utegym/utegym/klackparkens-utegym;Klacktorgets utegym ligger i Solberga. Redskapen är särskilt anpassade för äldre personer, men gymmet är öppet för alla åldrar. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/e25f611d-ecad-46b8-b4a1-c21568a5845b.jpg;;;;
gym_000435;Klagshamns utegym;55.52824;12.93561;Malmö;Biografgatan 2, 218 54 Klagshamn, Sweden;;Utegymmet i Klagshamn ligger i Lilla kalkbrottsparken vid Syster Ellens stig.;;ChIJ0zO6yT-nU0YRqtf7U_moqH8;3.0;1;
gym_000436;Klarälvsbanans utegym;59.6029426;13.467808;Deje;Älvdalsvägen, Hagalund, Vargån, Deje, Forshaga kommun, Värmlands län, 669 32, Sverige;;;;;;;
gym_000437;Klingsta utegym;59.3988139;18.0168689;;;;;;ChIJVce4cH6dX0YReEoRlDZnFUQ;5.0;1;
gym_000438;Klockelunds utegym;59.2435187;18.1185509;Farsta;Klockelundsvägen, 123 63 Farsta;;;;ChIJcVwSFQx5X0YRFfL9rK84JQQ;4.0;2;
gym_000439;Knipeflågbergens utegym;57.70727;12.0761765;;Styrkemotion, Lövgrens väg, Partille kommun, Västra Götalands län, 433 67, Sverige;;;;;;;
gym_000440;Knivsta utegym;59.7206916;17.7909052;Knivsta;Parkvägen, Nya Tarv, Knivsta, Knivsta kommun, Uppsala län, 741 40, Sverige;;;;;;;
gym_000441;Knorrens utegym;58.2964874;12.2937716;Trollhättan;KNORRETORPET, Källstorpsvägen, 461 59 Trollhättan;;;;ChIJKXt6HAA9RUYReKYkz7tysiw;;;
gym_000442;Kollegieparkens utegym;55.708611;13.241002;Lund;Gåsatoften 5, 224 73 Lund, Sweden;;;;ChIJxy9JKgCXU0YRK343a3wOD0E;;;
gym_000443;Kometstråket (utegym 2310);57.751327823949;12.074403762817383;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=7404;Utegymmet har bland annat knäböj- och axelpressmaskin med justerbara vikter vilket gör att det finns utmanande övningar för de flesta. Dessutom finns battleropes, balansträning, rygglyft m.m. Vid utegymmet finns även sociala ytor med fikabord, platsbyggda sittbänkar och planteringar som bidrar till att göra platsen till en trevlig plats att vistas på. Utegymmet har bland annat knäböj- och axelpressmaskin med justerbara vikter vilket gör att det finns utmanande övningar för de flesta. Dessutom finns battleropes, balansträning, rygglyft m.m. Vid utegymmet finns även sociala ytor med fikabord, platsbyggda sittbänkar och planteringar som bidrar till att göra platsen till en trevlig plats att vistas på. ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/66dae7617da5b37475a200bf_66daed8f7da5b37475a23f98_large.jpg;;;;
gym_000444;Köpmanbergets utegym;61.7218681;17.1347654;Hudiksvall;Kastellvägen, Kålhagen, Hudiksvall, Hudiksvalls kommun, Gävleborgs län, 824 51, Sverige;;;;ChIJU-anMACnZkYRcO48M4T6dac;5.0;1;
gym_000445;Korsnäs utegym;60.5947672;15.7634548;Falun;Sundbornsvägen, Hosjö industriområde, Falun, Falu kommun, Dalarnas län, 791 46, Sverige;;;;;;;
gym_000446;Kosta utegym;56.843089;15.3915878;Kosta;Södra Ringvägen, Rislycke, Kosta, Lessebo kommun, Kronobergs län, 365 43, Sverige;;;;;;;
gym_000447;Köttkullas utegym;57.6962262;13.5746482;Köttkulla;Badvägen, Köttkulla, Grönahögs distrikt, Ulricehamns kommun, Västra Götalands län, 523 96, Sverige;;;;;;;
gym_000448;Krausparkens utegym;59.30128;17.970398;Stockholm;Edward Swartz plan, utmed Hägerstensvägen, 12941, Hägersten;https://motionera.stockholm/hitta-utegym/utegym/krausparkens-utegym;Edward Swartz plan, utmed Hägerstensvägen Utegymmet ligger i Krausparken utmed Hägerstensvägen. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/61819d99-8abc-4a64-a8e6-d327bc877e18.jpeg;;;;
gym_000449;Krokvågs Utegym;63.1513164;16.2922463;Hammarstrand;Krokvåg 236, 844 91 Hammarstrand;;;;ChIJ_ft0SXVHZUYR6YLmmvMgQZk;4.4;10;
gym_000450;Kronobergsparkens utegym;59.332492;18.037613;Stockholm;Kronobergsparken, 11230, Stockholm;https://motionera.stockholm/hitta-utegym/utegym/kronobergsparkens-utegym;Detta utegym ligger i Kronobergsparkens övre del. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/fa6ddd4a-c773-4eaa-86d1-fda0e048b8b3.jpeg;ChIJgQqq4nadX0YRSheiTra_14Q;2.2;6;
gym_000451;Kronoparkskogens utegym;59.4117305;13.582377;Karlstad;Frödingshöjd, Ekobyn Mjölnartorpet, Mjölnartorpet, Karlstad, Karlstads kommun, Värmlands län, 656 37, Sverige;;;;ChIJ45WTntK2XEYR_BfRbIqFLXE;4.4;61;
gym_000452;Kronoskogen utegym;56.8435821;13.9528376;;;;;;ChIJo1wmh2snUUYRldPci2U3bC8;4.5;4;
gym_000453;Krumeluren södra (utegym 2357);57.74474428314652;11.969531002404683;Göteborg;Baron Rogers gata 1, 422 52 Hisings Backa;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6976;Ett utegym med redskap i trä och metall. Här finns en mindre hinderbana, stående rodd, axelpress, dips, situps och chins. Närmaste hållplats : Frölunda torg Ett utegym med redskap i trä och metall. Här finns en mindre hinderbana, stående rodd, axelpress, dips, situps och chins.;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/623dce61c73922183f50ba8b_623dcfe2c73922183f517f91_large.jpg;ChIJuYRpT8L0T0YRmHcU85L3EyM;;;
gym_000454;Krusgårdens utegym;59.427532;16.4737554;Torshälla;Ringvägen 11, 644 33 Torshälla;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/krusgardens-utegym;;;ChIJDe8jPwCNXkYRaFtD5aRMNGs;3.0;1;
gym_000455;Kullenskolans utegym;57.885705;11.96081;Kungälv;442 41 Kungälv;;;;;;;
gym_000456;Kulogymmet;58.9851142;14.1000077;Gullspång;Villagatan 3, 547 31 Gullspång;;;;;;;
gym_000457;Kungsängens utegym;59.4874962;17.7320312;Kungsängen;Hallonvägen, Lärksoppen, Kungsängen, Upplands-Bro kommun, Stockholms län, 196 35, Sverige;;;;;;;
gym_000458;Kungsbacka idrottsparks utegym;57.4813537517305;12.075306048789471;Kungsbacka;KUNGSBACKA SPORTCENTER 5, 434 50 Kungsbacka;;;;ChIJfzHJD5TpT0YRzxP5PkiCAkk;4.7;12;
gym_000459;Kungsbackaskogens utegym;57.4875488;12.060437;Kungsbacka;Onsalavägen 10, 434 31 Kungsbacka;;;;;;;
gym_000460;Kungshamns utegym;58.3656007;11.2540763;Kunghamn;Bäckeviksgatan, 456 31 Kungshamn;;;;ChIJyTk4dMe7RUYRXpJh8T0U8qU;3.0;6;
gym_000461;Kungsholms strandstigs utegym;59.333751;18.046889;Stockholm;Pipersgatan 45, 11228, Stockholm;https://motionera.stockholm/hitta-utegym/utegym/kungsholms-strandstigs-utegym;Detta utegym ligger längs Kungsholms strandstig, nedanför Tekniska nämndhuset. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/ba8308d1-9fe0-4ae2-aa61-7ce0d3a92e3b.jpeg;ChIJMwnYbmOdX0YR60vQMPXABz0;3.9;29;
gym_000462;Kungshults utegym;55.8514010973;13.415638402;Kungshult;;;I Kungshult ligger ett utegym intill boulebanan, vid Hasslerödsvägen nära infarten från Ringsjövägen. Gymmet har klätterställning och andra redskap där du främst använder din kroppsvikt för att träna. Utegymmet kom till efter projektet Landsbygdsutveckling, där boende i Kungshult, Hurva och Löberöd fick bestämma över 1 miljon kronor.;;;;;
gym_000463;Kunskapsparkens utegym;55.729678;13.246267;Lund;Odarslövsvägen 98, 225 92 Lund, Sweden;;;;ChIJ50gO-2-XU0YR1MYQ-5G-9jI;4.5;8;
gym_000464;Kusens backes utegym;59.1928356;17.6404558;Södertälje;Rosenlund, 152 40 Södertälje;https://www.sodertalje.se/kultur-och-fritid/boka-idrottsanlaggning/anlaggningsregister/kusens-backe-utegym/;Kusens backes utegym är Södertäljes mest centrala utegym. Vid kusens backe kan alla som är sugna på att gymma ute i det fria. Här finns stationer för alla smaker.;;ChIJVXptuOUTX0YRhKYruV8KKR0;4.5;2;
gym_000465;Kvänums utegym;58.2920457;13.1635374;Kvänum;O 2621, Badene, Kvänums distrikt, Kvänum, Vara kommun, Västra Götalands län, 535 91, Sverige;;;;;;;
gym_000466;Kvarnbäcks Utegym;55.9440631;13.5362748;;Kvarnbäcks Utegym, Timjanvägen, Åkersberg, Snogehall, Höör, Höörs kommun, Skåne län, 243 32, Sverige;;;;ChIJMfGL1jLvU0YR2jfxwCpKFHY;3.7;3;
gym_000467;Kvarnholmsparken Utegym;59.3169428;18.1447409;Nacka;Kvarnholmsvägen 114, 131 75 Nacka;;;;ChIJsRTrrKeDX0YRWElPyoG5D6E;4.0;2;
gym_000468;Kvartalsvägens utegym;59.4216057;17.8218454;Järfälla;Kvartalsvägen 1, 177 63 Järfälla;;;;;;;
gym_000469;Kvibergs Parks hinderbana;57.743278530010684;12.042128792311052;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6508;Gymmet består av fem olika redskap där du kan träna hela kroppen med din kroppsvikt som motstånd. Utegymmet renoverades och redskapen byttes ut under hösten 2021. Det ligger i anslutning till motionsspåret. Närmaste hållplats : Askims Svartmosse Gymmet består av fem olika redskap där du kan träna hela kroppen med din kroppsvikt som motstånd. Utegymmet renoverades och redskapen byttes ut under hösten 2021. Det ligger i anslutning till motionsspåret.;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a357cfc4d247ccaa3d0a_624c4cf2c73922183f57c315_large.jpg;ChIJoT9Adyz1T0YRjINukdv0zp0;;;
gym_000470;Kvibergs Parks utegym (6004);57.73838615561785;12.038714977226377;Göteborg;Krutstråket, 415 27 Göteborg;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6341;Skatås utegym ligger precis vid Skatås motionscentrum. Utegymmet har flera träningsredskap av stål och trä där du kan styrketräna hela kroppen. Här kan du till exempel gå balansgång, träna med battlerope, göra knäböj och kroppshäv. Hitta instruktioner för redskapen på goteborg.se/tranagratis . Närmaste hållplats: Welandergatan (spårvagn). ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a359cfc4d247ccaa3fa1_67c6b9e236790c520f265c42_large.jpg;ChIJVeIZ8Pr1T0YRzuj4nQUINQQ;4.4;16;
